Cell index	pseudotime
120092	56334
120093	59499
120094	55089
120098	45185
120108	54396
120110	53244
120111	59133
120112	60864
120113	46690
120114	59605
120117	46980
120118	44805
120121	53756
120122	41154
120123	55126
120130	57253
120134	58139
120138	56942
120139	35297
120141	45276
120144	48469
120147	56518
120152	57716
120154	59252
120155	52885
120156	55400
120165	53961
120171	60571
120173	56676
120174	58040
120175	61133
120176	58885
120178	47210
120179	46910
120180	52502
120182	55462
120185	49860
120188	52508
120190	56065
120191	58962
120192	47904
120194	53187
120196	50152
120198	60189
120199	58388
120205	48449
120207	53953
120209	50439
120210	52186
120212	44873
120214	57033
120215	51015
120216	57208
120217	54580
120218	57582
120219	58275
120220	60285
120222	60407
120224	50362
120225	41724
120226	48606
120230	58482
120231	53592
120232	53180
120237	58888
120239	60338
120240	58224
120242	54489
120243	45896
120245	50164
120248	51834
120252	54843
120254	50587
120255	56836
120256	51246
120258	60653
120259	52539
120260	59945
120261	60078
120264	48702
120268	49515
120270	57589
120274	60697
120275	57830
120276	49801
120277	54699
120278	57018
120280	61197
120281	59851
120282	60361
120286	49606
120291	51927
120294	54741
120296	57825
120297	59936
120299	57625
120300	56299
120301	58460
120302	49358
120304	48294
120305	46271
120307	45365
120311	51387
120312	50275
120315	59795
120316	55457
120318	61007
120320	61023
120325	52019
120327	50496
120329	50524
120332	53628
120334	55257
120335	55792
120340	57927
120342	56986
120343	57752
120344	59494
120346	56031
120347	47359
120351	54501
120352	53348
120355	47884
120356	51645
120359	53916
120362	60973
120363	57934
120364	60272
120365	57784
120366	55143
120373	46808
120376	52576
120381	54357
120382	54562
120383	59557
120384	60518
120385	54834
120386	58940
120390	50065
120391	41850
120392	48198
120401	55831
120402	56074
120403	59839
120404	49559
120405	58859
120406	61010
120407	59907
120409	56527
120410	40717
120411	50337
120413	51163
120415	50305
120421	58489
120423	54827
120424	57002
120425	56103
120427	58988
120428	57598
120429	59045
120431	42858
120432	42788
120437	44491
120438	59368
120440	52854
120441	58681
120442	52495
120443	56320
120445	58585
120446	59254
120448	58630
120454	46517
120460	49951
120461	49066
120463	56718
120464	57284
120470	54587
120471	58883
120472	59178
120475	52078
120477	52726
120478	55077
120483	51510
120485	52249
120488	54688
120491	57124
120494	57358
120504	50437
120510	59279
120511	54662
120513	59631
120514	57820
120515	58294
120517	51215
120519	59223
120524	52153
120526	51444
120529	54039
120531	54638
120532	56418
120535	58383
120536	59659
120541	47724
120544	48817
120551	59678
120552	55437
120553	56762
120554	56006
120555	53237
120556	60776
120557	58966
120558	58505
120559	50088
120560	51396
120563	49416
120568	54341
120573	54112
120580	58819
120582	51112
120583	49799
120584	51169
120589	51662
120591	52488
120594	56944
120596	58282
120597	57932
120599	46049
120602	27972
120603	8686
120604	32560
120608	20065
120613	37174
120614	14406
120615	34967
120616	18025
120617	47540
120618	16065
120620	34072
120623	37222
120624	22154
120625	42210
120631	8822
120632	34266
120634	30289
120635	25806
120636	5181
120637	32955
120638	18907
120647	45665
120648	43156
120651	17981
120652	20098
120658	2555
120662	8702
120665	47051
120666	32118
120667	44107
120668	20571
120669	42685
120673	9403
120674	24753
120678	30490
120679	36984
120681	31341
120682	19193
120683	33218
120685	33254
120686	28572
120692	14027
120694	23478
120695	25417
120697	25716
120698	43459
120704	18575
120709	38318
120710	45267
120715	19839
120718	15728
120723	4114
120724	12836
120726	38239
120727	19444
120728	21776
120729	38733
120731	40376
120732	14984
120733	8658
120739	20513
120740	27246
120741	42799
120742	22954
120743	35555
120744	27621
120747	2162
120748	29017
120750	23185
120751	52404
120752	21220
120756	46829
120758	14506
120760	11004
120764	17503
120770	32363
120771	37807
120772	33358
120774	12616
120775	19217
120776	33916
120782	33877
120784	49045
120786	25446
120792	34303
120794	35001
120795	36982
120796	15597
120801	9620
120805	27457
120807	40918
120809	30425
120810	33481
120812	15296
120816	11842
120822	30387
120824	7377
120825	44048
120829	6621
120833	54480
120834	16765
120837	46363
120838	28935
120839	26762
120843	13326
120844	44743
120845	46276
120850	27460
120853	21699
120854	19763
120855	25841
120856	38059
120865	51729
120867	39736
120868	38727
120870	37577
120871	37546
120872	36019
120873	37786
120874	44710
120875	43614
120877	45530
120878	23754
120883	18279
120884	3122
120885	34742
120888	30028
120889	17026
120890	45130
120892	49225
120894	35808
120896	39068
120898	33556
120899	54389
120901	60901
120903	21261
120904	22565
120905	9323
120906	7993
120907	42040
120909	26716
120912	23620
120917	19383
120920	37440
120922	17185
120928	42965
120930	35313
120931	39504
120933	4475
120934	21595
120935	22082
120937	14986
120944	43881
120945	10141
120946	26555
120947	40516
120948	35705
120952	17871
120955	44045
120959	16734
120961	38590
120962	37540
120963	30844
120966	27228
120971	42748
120974	56634
120975	20243
120976	43100
120977	28275
120979	42023
120981	15180
120985	31413
120990	60654
120991	47280
120993	45780
120994	39725
120995	38470
120996	17598
120997	30187
120998	20223
121005	55105
121007	37814
121010	39466
121011	34522
121013	30748
121014	34440
121016	45519
121019	40291
121020	34290
121022	43803
121023	37767
121025	38287
121026	35453
121027	26320
121028	7250
121029	37034
121031	24675
121033	39986
121034	8981
121035	21794
121037	35316
121039	45440
121040	10451
121041	34404
121044	35662
121045	18218
121048	38448
121049	9887
121051	22245
121056	46731
121057	42463
121058	21836
121060	34373
121061	35639
121062	36253
121063	26662
121066	48734
121070	59387
121071	18239
121073	41952
121074	30021
121075	31938
121076	21474
121077	45557
121078	33985
121079	31807
121081	12635
121087	32776
121088	33384
121091	12460
121100	29259
121101	16895
121105	34364
121110	24622
121117	13044
121118	14615
121119	16929
121121	34475
121122	28389
121123	23897
121124	14646
121125	26157
121126	16259
121128	46299
121130	11484
121134	38512
121137	41260
121138	29443
121139	40559
121140	27620
121148	20299
121151	26565
121152	32878
121153	23635
121154	33925
121156	36673
121159	51520
121160	45819
121163	5415
121164	52307
121166	19830
121167	35900
121168	23938
121170	35581
121171	39583
121172	26511
121173	32726
121177	49191
121178	21253
121179	5880
121182	35084
121183	25041
121185	45151
121186	1660
121187	21041
121188	13975
121189	30044
121190	33466
121191	27206
121192	20761
121193	20141
121197	18610
121199	18833
121200	23988
121202	28785
121203	22402
121205	6474
121206	31160
121208	39260
121209	8871
121213	27103
121217	38236
121218	24964
121219	35612
121220	29492
121221	24788
121222	46753
121223	39155
121224	46204
121226	13230
121231	36277
121234	30432
121235	26120
121238	19427
121239	17856
121243	47240
121244	6564
121245	5736
121246	43343
121250	43116
121251	39323
121254	18617
121261	19116
121262	13365
121263	42805
121265	27202
121266	24344
121270	24538
121271	29721
121272	30596
121277	57892
121278	41906
121280	29057
121281	35244
121282	24757
121284	38889
121291	9507
121292	60120
121295	26513
121297	46170
121301	24250
121304	47664
121306	33979
121308	25280
121312	29184
121313	16226
121315	19428
121316	14131
121321	46066
121326	12738
121328	23668
121330	21342
121333	5041
121335	49514
121336	31889
121337	41709
121338	37130
121339	17657
121341	23567
121343	49894
121345	32729
121350	30911
121352	36812
121354	7911
121355	21161
121356	42476
121357	41657
121362	20817
121364	15307
121367	56150
121368	30710
121371	36375
121372	38447
121377	4852
121381	14963
121384	40545
121386	27614
121388	44585
121389	48883
121390	31280
121391	43154
121393	16169
121394	46201
121398	15915
121401	45588
121403	34806
121404	31394
121405	40625
121406	37574
121408	21411
121410	31229
121415	44896
121418	21899
121420	37228
121423	46313
121425	45034
121427	7170
121435	22081
121439	19024
121443	45121
121447	44444
121451	38588
121454	27444
121463	33794
121464	55272
121465	39933
121466	1224
121467	18188
121470	32531
121473	19094
121474	34632
121477	49055
121483	21485
121484	42241
121485	16677
121489	12551
121494	4263
121495	18690
121496	40352
121497	22717
121498	39853
121499	16112
121500	23560
121503	16175
121505	1780
121507	42431
121508	17614
121510	29163
121511	25221
121512	25176
121513	25845
121515	9316
121521	37837
121522	35828
121523	29760
121526	19148
121527	29230
121530	29493
121531	40205
121532	25910
121536	29328
121538	38401
121539	41920
121540	32889
121544	27227
121552	26084
121556	19696
121560	15875
121563	37708
121568	41528
121570	34791
121571	11042
121573	39618
121574	19108
121576	20956
121577	38357
121582	30872
121588	38647
121590	46861
121600	32734
121601	35250
121602	45426
121605	32927
121607	10826
121608	27882
121609	28084
121613	27593
121614	24751
121617	30470
121618	24284
121620	44658
121621	41190
121622	22976
121623	48947
121627	6897
121629	10863
121632	42440
121633	28582
121635	23797
121636	22090
121638	45601
121639	43341
121640	20191
121641	17327
121643	33693
121645	10717
121648	16715
121651	21110
121652	35264
121653	45923
121654	16460
121655	40583
121656	15577
121660	23934
121665	33588
121666	19353
121667	35541
121668	21898
121671	40143
121673	39509
121676	50986
121681	29031
121683	27117
121685	47947
121687	28957
121688	7961
121689	24147
121690	9292
121692	25847
121696	42402
121699	20225
121701	33327
121703	38009
121704	6730
121706	23012
121707	48018
121711	7520
121714	18292
121715	37072
121717	30811
121719	32928
121720	29221
121721	39993
121722	13394
121723	47546
121724	42324
121727	13831
121728	49138
121730	17835
121733	38701
121737	20477
121738	47790
121739	10808
121740	40179
121744	39778
121745	19796
121747	31976
121748	30838
121749	9146
121752	37732
121755	45675
121756	33022
121760	11001
121762	38433
121763	20274
121764	21028
121765	32078
121766	38510
121767	32992
121768	36228
121772	5230
121774	2389
121775	44792
121777	33613
121778	40688
121781	35827
121782	13938
121784	16119
121786	29988
121787	34028
121788	32116
121789	39930
121790	24197
121793	25770
121794	12150
121795	27431
121796	2611
121797	20772
121799	27453
121800	10597
121801	16737
121802	48263
121806	39738
121807	58027
121808	48793
121809	18674
121812	47159
121813	36831
121816	21916
121819	28177
121821	20242
121825	20611
121826	22646
121827	48142
121828	20897
121830	12437
121832	9396
121833	41917
121836	35141
121837	24159
121838	10531
121839	36528
121840	23014
121841	29520
121842	18756
121845	31007
121846	16145
121848	7653
121850	24846
121851	30457
121852	37997
121853	33444
121855	28405
121856	37828
121859	48918
121860	51674
121864	23643
121865	24248
121867	15256
121869	34432
121871	12268
121876	18755
121877	34597
121880	21417
121882	30163
121884	26223
121885	29651
121895	40015
121898	29989
121900	30221
121902	43521
121903	27154
121913	35368
121918	33721
121921	9829
121923	29303
121927	43886
121931	19821
121932	40160
121937	14887
121944	36588
121945	21821
121953	4810
121958	23281
121959	31758
121961	28720
121963	14391
121964	28579
121965	17059
121968	46294
121971	9691
121972	38936
121973	15452
121974	34253
121976	49363
121986	26644
121987	32554
121989	39603
121990	33713
121993	27714
121994	18583
121999	31700
122000	7184
122001	4338
122002	11894
122003	30675
122004	11414
122005	42570
122010	17718
122012	23043
122016	14768
122019	40530
122020	19932
122022	40337
122023	45792
122025	48940
122026	12878
122028	59816
122033	34533
122034	34856
122036	34413
122040	4170
122043	24933
122045	44500
122047	20189
122049	10649
122050	48048
122053	6580
122057	41383
122058	22017
122059	19751
122060	41551
122061	23187
122062	38331
122063	39362
122064	23229
122065	24019
122074	30716
122075	17232
122079	42521
122082	25756
122086	30123
122088	33176
122089	31434
122090	28001
122092	4079
122093	26414
122099	15921
122104	38404
122105	20689
122108	8215
122111	48613
122120	23625
122121	19260
122122	26494
122123	15002
122124	38634
122125	18158
122130	28293
122133	44717
122134	31657
122137	15202
122138	31898
122139	33915
122142	12396
122143	48533
122145	14828
122149	31593
122151	52211
122154	15872
122155	42913
122156	45038
122160	48034
122168	24219
122170	44196
122173	21334
122174	26042
122175	16207
122183	6039
122184	26035
122185	41759
122189	37713
122190	36264
122191	19946
122192	48660
122193	39252
122202	38427
122203	32917
122205	37153
122206	30055
122207	16407
122208	14236
122209	7220
122210	37032
122211	34744
122215	42085
122216	36350
122221	48529
122222	23436
122227	40354
122230	31145
122231	32974
122234	33983
122244	42691
122246	47587
122248	39692
122249	39418
122251	45816
122253	47116
122255	45576
122256	37038
122259	61233
122260	39160
122261	11373
122263	11732
122264	35907
122265	37840
122268	20720
122269	39846
122278	20749
122279	39210
122280	26878
122283	34283
122284	39376
122290	37411
122292	27193
122293	36628
122294	28074
122297	31185
122298	44537
122300	6646
122303	20014
122304	38750
122306	23842
122307	24455
122308	23551
122309	36514
122312	13967
122316	18678
122319	54686
122321	37735
122323	41415
122324	35029
122325	6392
122329	25043
122330	20801
122333	20555
122334	41316
122337	28685
122340	26926
122342	25897
122343	42560
122348	2963
122351	44568
122353	22354
122354	45254
122355	32230
122356	23294
122359	9409
122361	32597
122362	26752
122368	19673
122370	38971
122373	27798
122374	29574
122376	25564
122379	38120
122382	29098
122383	47562
122386	37472
122387	33168
122388	39872
122389	28868
122390	30830
122393	12140
122394	47503
122397	40638
122398	5509
122399	47490
122401	47455
122404	31538
122406	23740
122407	24525
122408	37527
122411	39489
122412	32213
122415	38379
122419	23189
122420	23886
122424	24241
122427	41752
122428	24319
122429	32257
122436	36404
122437	32471
122438	23070
122441	20399
122443	33511
122445	45455
122448	15409
122451	14595
122452	46812
122453	21254
122454	32725
122455	24477
122456	23606
122457	27059
122460	36301
122464	13888
122468	38736
122470	20415
122472	39679
122473	43748
122474	41273
122475	18845
122476	12698
122480	1164
122481	32069
122485	24016
122486	26292
122487	48614
122489	21532
122491	53759
122492	50134
122493	30747
122500	39002
122501	23150
122502	41708
122503	19160
122505	31853
122506	24983
122507	17674
122508	27638
122515	8983
122516	59520
122517	20877
122519	22158
122522	24649
122524	33160
122528	23418
122530	13407
122535	59893
122536	51764
122538	38413
122540	31929
122541	46479
122543	6987
122544	17512
122545	31030
122549	12523
122552	29133
122554	20723
122556	41453
122557	10253
122558	43187
122560	33951
122561	28491
122562	34186
122563	14544
122564	30764
122566	42912
122568	46407
122571	26400
122575	43616
122580	40640
122581	20642
122584	3905
122585	27421
122587	15306
